ip_address,port
2a01:04f8:0c0c:1dc8:0000:0000:0000:0002,9001
2a01:04f8:0c0c:358b:0000:0000:0000:0001,1984
2a01:04f8:0c0c:4811:0000:0000:0000:0001,9001
2a01:04f8:0c0c:4b09:0000:0000:0000:0001,9001
2a01:04f8:0c0c:5354:0000:0000:0000:0001,443
2a01:04f8:0c0c:ad3f:0000:0000:0000:0001,9001
2a01:04f8:0c0c:cbfd:0000:0000:0000:0001,9001
2a01:04f8:0c0c:f8cd:0000:0000:0000:0001,443
2a01:04f8:0c0c:f901:0000:0000:0000:0001,9001
2a01:04f8:0c17:082b:0000:0000:0000:0002,9001
2a01:04f8:0c17:0caf:0000:0000:0000:0001,9001
2a01:04f8:0c17:3e7e:0000:0000:0000:070a,443
2a01:04f8:0c17:49c0:0000:0000:0000:0001,6969
2a01:04f8:0c17:71fa:0000:0000:0000:0001,9001
2a01:04f8:0c17:ba99:0000:0000:0000:0001,1337
2a01:04f8:0c17:cff9:0000:0000:0000:0001,443
2a01:04f8:0c17:e4d1:0000:0000:0000:0001,9001
2a01:04f8:0c2c:0d75:0000:0000:0000:0001,8080
2a01:04f8:0c2c:d4e4:0000:0000:0000:0001,9001
2a01:04f8:0c2c:e8a0:0000:0000:0000:0001,9001
2a01:04f8:0c2c:f4b0:0000:0000:0000:0001,9001
2a01:04f8:1c0c:453a:0000:0000:0000:0001,9001
2a01:04f8:1c0c:6c6b:0000:0000:0000:0001,8000
2a01:04f8:1c0c:6f8c:0000:0000:0000:0002,443
2a01:04f8:1c17:5bf3:0000:0000:0000:0001,9001
2a01:04f8:1c17:7cf9:0000:0000:0000:0001,9001
2a01:04f8:1c1a:42c7:0000:0000:0000:0001,443
2a01:04f8:1c1a:9fa4:0000:0000:0000:0001,443
2a01:04f8:1c1b:59c0:0000:0000:0000:0001,9000
2a01:04f8:1c1b:68eb:0000:0000:0000:0001,443
2a01:04f8:1c1b:b0d5:0000:0000:0000:0001,9001
2a01:04f8:1c1c:2ca4:0000:0000:0000:0001,8080
2a01:04f8:1c1c:2e49:0000:0000:0000:0001,8443
2a01:04f8:1c1c:31b5:0000:0000:0000:0001,1050
2a01:04f8:1c1c:425a:0000:0000:0000:0001,443
2a01:04f8:1c1c:7f41:0000:0000:0000:0001,443
2a01:04f8:1c1c:80f8:0000:0000:0000:0001,9001
2a01:04f8:1c1c:9026:0000:0000:0000:0001,9001
2a01:04f8:1c1c:a114:0000:0000:0000:0001,8443
2a01:04f8:1c1c:b16b:0000:0000:0000:0001,8080
2a01:04f8:1c1e:5b38:0000:0000:0000:0001,9001
2a01:04f8:1c1e:68bd:0000:0000:0000:0001,9001
2a01:04f8:1c1e:95be:0000:0000:0000:0001,9001
2a01:04f8:1c1e:d271:0001:0002:0003:cafe,9001
2a01:04f8:2191:3003:0003:0000:0000:0008,9001
2a01:04f8:2200:14dc:0120:0000:0000:0100,9000
2a01:04f8:2200:14dc:0120:0000:0000:0100,9003
2a01:04f8:2200:14dc:0120:0000:0000:0101,9001
2a01:04f8:2200:14dc:0120:0000:0000:0101,9002
2a01:04f8:c010:14cb:0000:0000:0000:0001,9001
2a01:04f8:c010:6d96:0000:0000:0000:0001,9001
2a01:04f8:c010:8fe5:0000:0000:0000:0001,443
2a01:04f8:c012:67a5:0000:0000:0000:0001,9001
2a01:04f8:c012:7589:0000:0000:0000:0001,6666
2a01:04f8:c012:8818:0000:0000:0000:0001,9001
2a01:04f8:c012:c9bc:0000:0000:0000:0001,9001
2a01:04f8:c012:fed1:0000:0000:0000:0001,38804
2a01:04f8:c013:524e:0000:0000:0000:0001,9123
2a01:04f8:c013:6378:0000:0000:0000:0001,9001
2a01:04f8:c013:66ec:0000:0000:0000:0000,9001
2a01:04f8:c013:b570:0000:0000:0000:0001,443
2a01:04f8:c013:e4c0:0000:0000:0000:0001,9001
2a01:04f8:c014:b7f9:0000:0000:0000:0001,9001
2a01:04f8:c014:eec1:0000:0000:0000:0001,9001
2a01:04f8:c01f:0136:0000:0000:0000:1337,9999
2a01:04f8:fff0:004f:0266:37ff:fee5:cc35,9001
2a01:04f9:002a:0c5c:0000:0000:0000:0002,8000
2a01:04f9:002a:0d54:0000:0000:0000:0002,9030
2a01:04f9:002a:0d96:0000:0000:0000:0002,8000
2a01:04f9:002a:10f0:0000:0000:0000:0002,8888
2a01:04f9:002a:134f:0000:0000:0000:0002,9030
2a01:04f9:002a:14af:0000:0000:0000:0002,8080
2a01:04f9:002a:164a:0000:0000:0000:0002,9090
2a01:04f9:002a:1669:0000:0000:0000:0002,8443
2a01:04f9:002a:16a8:0000:0000:0000:0002,4080
2a01:04f9:002a:1787:0000:0999:0000:2086,9001
2a01:04f9:002a:1b96:0002:0000:0000:0002,443
2a01:04f9:002a:204e:0000:0000:0000:0002,9001
2a01:04f9:002a:2145:0000:0000:0000:0001,443
2a01:04f9:002a:2145:0000:0000:0000:0002,443
2a01:04f9:002b:0f53:0000:0000:0000:0002,4443
2a01:04f9:002b:114e:0000:0000:0000:0002,28183
2a01:04f9:002b:151f:0095:0216:0101:0247,443
2a01:04f9:002b:31a0:0000:0000:0000:0002,4443
2a01:04f9:003b:40a9:0000:0000:0000:0011,9001
2a01:04f9:003b:468e:0000:0000:0000:0013,443
2a01:04f9:003b:468e:0000:0000:0000:0013,5443
2a01:04f9:003b:468e:0000:0000:0000:0013,8443
2a01:04f9:003b:468e:0000:0000:0000:0013,9001
2a01:04f9:003b:468e:0000:0000:0000:0013,9443
2a01:04f9:004a:1812:0000:0000:0000:0002,9002
2a01:04f9:004a:264d:0000:0000:0000:0002,8081
2a01:04f9:004a:2e4e:0000:0000:0000:0002,53
2a01:04f9:004a:2e4e:0000:0000:0000:0002,80
2a01:04f9:004a:2e4e:0000:0000:0000:0002,443
2a01:04f9:004a:2e4e:0000:0000:0000:0002,465
2a01:04f9:004a:2e4e:0000:0000:0000:0002,993
2a01:04f9:004a:2e4e:0000:0000:0000:0002,995
2a01:04f9:004a:48d0:0000:0000:0000:0011,9001
2a01:04f9:004b:4268:0000:0000:0000:0002,9100
2a01:04f9:004b:4268:0000:0000:0000:0002,9101
2a01:04f9:004b:4e97:0000:0000:0000:6666,443
2a01:04f9:005a:442b:0000:0000:0000:0003,443
2a01:04f9:005a:442b:0000:0000:0000:0004,80
2a01:04f9:005a:442b:0000:0000:0000:0004,443
2a01:04f9:005a:442b:0000:0000:0000:0004,8080
2a01:04f9:005a:442b:0000:0000:0000:0006,443
2a01:04f9:006a:528d:0000:0000:0000:000a,1066
2a01:04f9:006b:3408:0000:0000:0000:0002,53
2a01:04f9:006b:3408:0000:0000:0000:0002,80
2a01:04f9:006b:3408:0000:0000:0000:0002,443
2a01:04f9:006b:3408:0000:0000:0000:0002,465
2a01:04f9:006b:3408:0000:0000:0000:0002,993
2a01:04f9:006b:3408:0000:0000:0000:0002,995
2a01:04f9:3051:3d19:0100:0000:0000:0116,9001
2a01:04f9:3070:2c54:0000:0000:0000:0120,9001
2a01:04f9:3070:2c54:0000:0000:0000:0124,9001
2a01:04f9:3071:110a:0000:0000:0000:0002,9001
2a01:04f9:c010:049b:0000:0000:0000:0159,443
2a01:04f9:c010:0513:0000:0000:0000:0001,9001
2a01:04f9:c010:2697:0000:0000:0000:0001,19001
2a01:04f9:c010:30ce:0000:0000:0000:0001,9001
2a01:04f9:c010:33ef:0000:0000:0000:0001,9002
2a01:04f9:c010:4d4e:0000:0000:0000:0001,9001
2a01:04f9:c010:516b:0000:0000:0000:0001,443
2a01:04f9:c010:6abe:0000:0000:0000:0001,9001
2a01:04f9:c010:708c:0000:0000:000a:000a,443
2a01:04f9:c010:7637:0000:0000:0000:0001,9001
2a01:04f9:c010:84bd:0000:0000:0000:0001,9001
2a01:04f9:c010:9cbb:0000:0000:0000:0001,443
2a01:04f9:c010:9d66:0000:0000:0000:0001,443
2a01:04f9:c010:a04a:0000:0000:0000:0001,9001
2a01:04f9:c010:b8b3:0000:0000:0000:0001,9001
2a01:04f9:c010:c870:0000:0000:0000:0001,443
2a01:04f9:c010:ef05:7077:e1a1:8798:b644,9001
2a01:04f9:c011:1a04:0000:0000:0000:0001,9991
2a01:04f9:c011:88bd:0000:0000:0000:0001,8080
2a01:04f9:c011:a2e2:0000:0000:0000:0001,443
2a01:04f9:c011:b2fd:0000:0000:0000:0001,443
2a01:04f9:c012:2271:0000:0000:0000:0001,9999
2a01:04f9:c012:320c:0000:0000:0000:0001,9420
2a01:04f9:c012:487a:0000:0000:0000:0001,9001
2a01:04f9:c012:4a9a:0000:0000:0000:0001,443
2a01:04f9:c012:6094:0000:0000:0000:0001,443
2a01:04f9:c012:6cc4:0000:0000:0000:0001,443
2a01:04f9:c012:7412:0000:0000:0000:0001,443
2a01:04f9:c012:7f29:0000:0000:0000:0001,9001
2a01:04f9:c012:82ea:0000:0000:0000:0001,443
2a01:04f9:c012:883a:0000:0000:0000:0001,443
2a01:04f9:c012:e860:0000:0000:0000:0001,9001
2a01:04f9:c012:ed81:0000:0000:0000:0001,443
2a01:04f9:c012:f582:0000:0000:0000:0001,443
2a01:04f9:c013:0886:0000:0000:0000:0001,443
2a01:04f9:c013:c21a:0000:0000:0000:0001,9001
2a01:04f9:c013:e2f9:0000:0000:0000:0001,9420
2a01:04f9:c01f:0030:0000:0000:0000:0001,443
2a01:04ff:00f0:610d:0000:0000:0000:0001,9001
2a01:04ff:00f0:9ac2:0000:0000:0000:0001,9001
2a01:04ff:00f0:c3c8:0000:0000:0000:0000,9001
2a01:04ff:01f0:12a5:0000:0000:0000:0001,443
2a01:0563:00db:dffd:391e:492e:c9c5:4de9,9001
2a01:05e0:0036:c311:0000:0000:0000:0001,9100
2a01:05e0:0036:ca7b:0000:0000:0000:0001,9001
2a01:05e0:0036:cf2a:0000:0000:0000:0001,9001
2a01:07c8:bb01:0994:5054:00ff:fef0:e955,9001
2a01:0e0a:0016:b821:c0ff:00ee:0717:0717,59003
2a01:0e0a:00b5:7f50:0000:0000:ebbe:82eb,9001
2a01:0e0a:019b:4ad0:0000:0000:a810:b196,9001
2a01:0e0a:0242:f915:f5b8:aa2e:91e7:b8a1,9001
2a01:0e0a:0281:be00:b6c4:b1e4:1c19:abfd,110
2a01:0e0a:03e0:6c31:0000:0000:0000:0016,9001
2a01:0e0a:03e0:6c31:0000:0000:0000:0017,19001
2a01:0e0a:042d:bd00:33ea:be75:26ba:75fe,9002
2a01:0e0a:042d:bd00:5f9d:bb64:4e5c:a0d4,9001
2a01:0e0a:05d6:6de0:0000:0000:0000:000c,110
2a01:0e0a:05d6:6de0:0000:0000:0000:000c,995
2a01:0e0a:05e4:01d0:0000:0000:0000:acab,1930
2a01:0e0a:09fa:5fb0:a862:73ff:fea2:742c,9001
2a01:0e0a:0d83:fcc0:be24:11ff:fe6d:7115,443
2a01:0e11:0008:0c20:be24:11ff:fe1a:8754,50443
2a01:0e11:7007:0390:be24:11ff:fe7b:1092,9001
2a01:0e11:7007:0390:be24:11ff:feb3:e098,53571
2a01:0e11:801b:00f0:6a1d:efff:fe40:913b,9001
2a01:0e34:ec29:e1e0:179d:47f9:49af:7542,9001
2a01:6340:0002:0501:0000:0000:0000:0010,443
2a01:6340:0002:0501:0000:0000:0000:0020,9001
2a01:6340:0002:0501:0000:0000:0000:0020,9002
2a01:6340:0002:0501:0000:0000:0000:0020,9003
2a01:6340:0002:0501:0000:0000:0000:0020,9004
2a01:6340:0002:0501:0000:0000:0000:0020,9005
2a01:6340:0002:0501:0000:0000:0000:0020,9006
2a01:6340:0002:0501:0000:0000:0000:0020,9007
2a01:6340:0002:0501:0000:0000:0000:0020,9008
2a01:7e00:0000:0000:f03c:91ff:fe33:3c13,9001
2a01:7e00:0000:0000:f03c:91ff:fe56:2656,9002
2a01:7e00:0000:0000:f03c:91ff:fe70:e0b8,9099
2a01:7e00:0000:0000:f03c:91ff:fe78:b382,9001
2a01:7e00:0000:0000:f03c:92ff:fe8d:d119,9001
2a01:7e00:0000:0000:f03c:92ff:fe96:d244,9001
2a01:7e01:0000:0000:f03c:91ff:fed3:021d,1443
2a01:7e01:0000:0000:f03c:95ff:fe05:317a,443
2a01:7e02:0000:0000:2000:cfff:fe91:37b4,9050
2a01:7e03:0000:0000:2000:55ff:fe24:80e6,9050
2a01:7e04:0000:0000:2000:d8ff:fe70:9062,9050
2a01:8640:000a:0000:0000:0000:6163:8bf8,443
2a01:8640:000f:0000:0000:0000:86f8:57d7,443
2a01:a500:2766:0000:0000:0000:0d04:d3cc,9001
2a01:a500:2766:0000:0000:0000:2e08:6313,443
2a01:a500:2766:0000:0000:0000:7d3e:8cd5,9001
2a01:a700:4644:0000:0000:0000:0000:0004,9001
2a01:cb14:155c:3800:16a1:89cc:8f35:3179,9001
2a01:cb15:80de:1b00:02a0:98ff:fe22:8e77,9003
2a01:e901:0001:aa00:0000:0000:0000:0037,443
2a01:f500:0001:0001:0000:0000:0000:0002,443
2a01:f500:0002:0f00:0000:0000:0000:000a,443
2a01:f500:0002:1f00:0000:0000:0000:000a,443
2a01:f500:0002:4f00:0000:0000:0000:000a,9001
2a01:f500:f500:0a00:0000:0000:0000:000a,443
2a02:0168:2000:000c:0000:0000:0000:00d5,9999
2a02:0168:4800:0000:0000:0000:0000:0031,28123
2a02:0168:4f3f:0005:beae:c5ff:fe10:2c02,9001
2a02:0168:53a8:0000:088c:bbb8:9b1f:142b,9000
2a02:0168:53a8:0000:5eed:8cff:fea0:5b5c,443
2a02:0168:6426:0000:0000:0000:0000:0011,143
2a02:0168:6a16:1130:0000:0000:0032:0101,443
2a02:0168:6a16:1130:0000:0000:0032:0101,9001
2a02:0168:6a16:1130:0000:0000:0032:0102,443
2a02:0168:6a16:1130:0000:0000:0032:0102,9001
2a02:0168:83d4:7777:44bd:c9ff:fe2e:3165,443
2a02:0168:83d4:7777:48b6:8fff:feb0:bb1e,9001
2a02:0168:ae0d:0099:0000:0000:0000:1111,9001
2a02:0168:ae0d:0099:0000:0000:0000:2222,9002
2a02:0168:b415:0000:2ecf:67ff:fea5:2e91,9001
2a02:016a:da02:0c1a:0000:0000:0000:0187,23425
2a02:0180:0001:0001:0000:0000:0517:1260,6133
2a02:0180:0006:0001:0000:0000:0000:01fa,443
2a02:0180:0006:0001:0000:0000:0000:03d8,443
2a02:0180:0006:0001:0000:0000:0000:0694,1080
2a02:0180:0006:0001:0000:0000:0000:2eee,9001
2a02:0180:0006:0001:0000:0000:0000:2f16,993
2a02:0180:0006:0001:0000:0000:0000:2fce,443
2a02:0180:0006:0001:0000:0000:0000:2fcf,80
2a02:0238:f04b:4125:0000:0000:0000:0000,1025
2a02:0390:9854:0040:8c84:91ff:fe56:1a76,9100
2a02:0418:6017:0000:0000:0000:0000:0147,443
2a02:0418:6017:0000:0000:0000:0000:0147,8443
2a02:0418:6017:0000:0000:0000:0000:0148,443
2a02:0560:53a2:7c02:4e52:62ff:fe27:91e2,9001
2a02:0578:85c9:1805:be24:11ff:fe19:9784,8443
2a02:0750:0023:0023:0000:0000:0000:0023,443
2a02:0752:0000:0018:0000:0000:0000:17c2,443
2a02:0898:0218:0000:0000:0000:0000:0001,443
2a02:0898:0218:0000:0000:0000:0000:0001,9002
2a02:0898:0218:0000:0000:0000:0000:0002,443
2a02:0898:0218:0000:0000:0000:0000:0002,9004
2a02:0908:1064:9300:075d:99dd:0a71:4ef1,1200
2a02:0908:c201:7000:8b9e:bd98:4063:9149,9001
2a02:0ec0:0209:0010:0000:0000:0000:0004,443
2a02:0f58:0004:0300:0216:3eff:fec2:a0f9,443
2a02:0f58:0004:0300:0216:3eff:fec2:a0f9,444
2a02:0f58:0004:0300:0216:3eff:fec2:a1f9,443
2a02:0f58:0004:0300:0216:3eff:fec2:a1f9,444
2a02:1348:0179:9145:0024:19ff:fee6:4516,443
2a02:16a8:0662:2203:0000:0000:0000:0001,443
2a02:16d0:0000:0005:0000:0000:0000:0001,443
2a02:181f:0000:0121:1dc2:d3c5:1a04:ef05,9001
2a02:2028:10f5:0071:0000:0000:0000:0252,443
2a02:2340:1204:a000:d32d:3aeb:f7fb:9a1b,9001
2a02:2430:0003:2500:0000:0000:d3de:3e4a,27941
2a02:2455:85d6:4200:be24:11ff:fe38:0ddf,9001
2a02:2479:0002:9c00:0000:0000:0000:0001,443
2a02:2479:000c:e600:0000:0000:0000:0001,443
2a02:2479:000c:e600:0000:0000:0000:0001,9000
2a02:2479:001e:7600:0000:0000:0000:0001,9001
2a02:2479:0029:8200:0000:0000:0000:0001,29008
2a02:2479:003d:0200:0000:0000:0000:0001,443
2a02:2479:0041:b000:0000:0000:0000:0001,9111
2a02:2479:0042:f100:0000:0000:0000:0001,8443
2a02:247a:0207:eb00:0000:0000:0000:0001,443
2a02:247a:0210:3200:0000:0000:0000:0001,443
2a02:247a:0243:9100:0000:0000:0000:0001,443
2a02:247a:0247:a700:0001:0000:0000:0001,9001
2a02:2780:0000:0000:0000:0000:0000:e01a,9001
2a02:27a8:0000:000a:0000:0000:0000:0100,9001
2a02:27a8:0000:000a:0000:0000:0000:012b,9001
2a02:27aa:0000:0000:0000:0000:0000:0041,9001
2a02:27aa:0000:0000:0000:0000:0000:0088,443
2a02:27aa:0000:0000:0000:0000:0000:00ce,9001
2a02:27aa:0000:0000:0000:0000:0000:03f1,9954
2a02:27aa:0000:0000:0000:0000:0000:0505,9001
2a02:27ab:0000:0002:0000:0000:0000:0022,9001
2a02:27ab:8000:0000:0000:0000:0000:0ab1,9954
2a02:27ac:0000:0000:0000:0000:0000:0120,1357
2a02:29e0:0002:0006:0001:0001:7760:bbd6,9001
2a02:29e0:0002:0006:0001:0001:b2e8:4015,9001
2a02:2b88:0002:0001:0000:0000:4205:0001,9001
2a02:2b88:0002:0001:0000:0000:79d2:0043,9001
2a02:2b88:0002:0417:0000:0000:0000:0001,443
2a02:2b88:0002:087b:0000:0000:0000:0001,60009
2a02:2b88:0006:2f0f:0000:0000:c0de:f001,443
2a02:3102:a66c:21e9:0143:7190:3520:0cde,50940
2a02:4780:0010:dacf:0000:0000:0000:0001,4443
2a02:4780:0014:44dc:0000:0000:0000:0001,443
2a02:4780:002d:4f07:0000:0000:0000:0001,9001
2a02:4780:002d:757d:0000:0000:0000:0001,9001
2a02:4780:002d:9877:0000:0000:0000:0001,9001
2a02:4780:0041:fb88:0000:0000:0000:0001,443
2a02:4840:0001:0003:0000:0000:0000:000d,443
2a02:4840:0001:0004:0000:0000:0000:000a,443
2a02:4840:0001:0004:0000:0000:0000:0014,443
2a02:4840:0001:0004:0000:0000:0000:0014,4443
2a02:4840:0001:0004:0000:0000:0000:0015,443
2a02:4840:0001:0004:0000:0000:0000:0015,4443
2a02:6b67:e3ca:e301:f0ca:71f8:fb3e:7b02,9001
2a02:7aa0:4000:0000:0000:0000:0000:00eb,9001
2a02:7aa0:4000:0000:0000:0000:0000:0252,443
2a02:7b40:b0df:8d6a:0000:0000:0000:0001,443
2a02:7b40:b945:367f:0000:0000:0000:0001,9001
2a02:7b40:d418:648a:0000:0000:0000:0001,9001
2a02:8010:60a1:2013:0000:0000:0000:0001,9001
2a02:8010:67ae:0005:4f4e:c47d:1783:952d,9001
2a02:8071:3e85:bc60:0000:0000:0000:4a11,9001
2a02:8071:4488:4800:c654:44ff:fe8c:125c,9001
2a02:8071:5cb1:5502:be24:11ff:fe5a:3b26,993
2a02:8071:5ef0:2f00:be24:11ff:fe7a:cb10,9001
2a02:8071:5f00:31a0:020d:48ff:fe5f:b239,9001
2a02:8071:6393:5971:0000:0000:eeee:5555,8085
2a02:8108:0782:5700:0201:2eff:fe40:2d03,9001
2a02:8108:9808:de00:7d8a:5cd2:4a0c:05fd,9090
2a02:8109:0f04:9200:055f:7a34:7863:8190,9001
2a02:810d:f381:ab00:dea6:32ff:fe4b:58ed,9849
2a02:a03f:d9df:d900:9657:a5ff:fe63:0720,443
2a02:a03f:d9df:d900:9657:a5ff:fe63:0720,9001
2a02:a03f:d9df:d900:9657:a5ff:fe63:0720,9002
2a02:a03f:d9df:d900:9657:a5ff:fe63:0720,9003
2a02:a03f:d9df:d900:9657:a5ff:fe63:0720,9004
2a02:a03f:e335:ab01:0000:0000:0000:0001,9001
2a02:a445:4f0f:0000:397c:e568:dd49:ed4d,9001
2a02:a457:fd98:0000:0000:0000:0000:0002,9001
2a02:a466:6b10:0001:0001:0001:0001:0001,39912
2a02:a468:8d92:0001:0000:0000:0000:0baf,443
2a02:a468:8d92:0001:0001:000c:0bad:c0de,8443
2a02:a468:8d92:0001:1e86:0bff:fe20:02c8,9001
2a02:a469:a88b:0001:5a9c:fcff:fe04:34c2,9050
2a02:a46c:5d12:0001:7e10:c9ff:feb9:0ebc,9001
2a02:a46e:f838:0004:265e:beff:fe51:3772,1080
2a02:c202:2191:7710:0000:0000:0000:0001,443
2a02:c202:3014:1921:0000:0000:0000:0001,443
2a02:c204:2195:2012:0000:0000:0000:0001,443
2a02:c204:2261:2270:0000:0000:0000:0001,110
2a02:c204:2261:2270:0000:0000:0000:0001,143
2a02:c204:2261:2270:0000:0000:0000:0001,7100
2a02:c204:2261:2270:0000:0000:0000:0001,7430
2a02:c204:2261:2270:0000:0000:0000:0001,8100
2a02:c204:2261:2270:0000:0000:0000:0001,8430
2a02:c204:2261:2270:0000:0000:0000:0001,9000
2a02:c204:2261:2270:0000:0000:0000:0001,9100
2a02:c204:2263:5153:0000:0000:0000:0001,110
2a02:c204:2263:5153:0000:0000:0000:0001,143
2a02:c204:2263:5153:0000:0000:0000:0001,7100
2a02:c204:2263:5153:0000:0000:0000:0001,7430
2a02:c204:2263:5153:0000:0000:0000:0001,8100
2a02:c204:2263:5153:0000:0000:0000:0001,8430
2a02:c204:2263:5153:0000:0000:0000:0001,9000
2a02:c204:2263:5153:0000:0000:0000:0001,9100
2a02:c204:3017:2597:0000:0000:0000:0001,443
2a02:c205:1000:6686:0000:0000:0000:0005,443
2a02:c205:3003:5755:0000:0000:0000:0001,443
2a02:c206:2107:6619:0000:0000:0000:0001,9001
2a02:c206:2209:9698:0000:0000:0000:0001,9001
2a02:c206:2214:7698:0000:0000:0000:0001,9001
2a02:c206:2217:5945:0000:0000:0000:0001,9001
2a02:c206:2227:7426:0000:0000:0000:0001,443
2a02:c206:3006:4281:0000:0000:0000:0001,443
2a02:c206:3006:4281:0000:0000:0000:0001,9001
2a02:c206:3007:6711:699a:2191:8291:a30b,25565
2a02:c206:3010:8083:0000:0000:0000:0001,9001
2a02:c206:3011:0733:0000:0000:0000:0001,443
2a02:c206:3012:0989:0000:0000:0000:0001,9001
2a02:c206:3012:8083:0000:0000:0000:0001,9001
2a02:c206:3013:5744:0000:0000:0000:0001,8001
2a02:c206:3014:8349:0000:0000:0000:0001,9001
2a02:c207:2013:0844:0000:0000:0000:0001,9001
2a02:c207:2023:2621:0000:0000:0000:0001,9002
2a02:c207:2025:1163:0000:0000:0000:0001,9001
2a02:c207:2033:4966:0000:0000:0000:0001,9001
2a02:c207:2034:5805:0000:0000:0000:0001,9001
2a02:c207:2253:1066:0000:0000:0000:0001,9001
2a02:c207:2256:4847:0000:0000:0000:0001,9001
2a02:c207:2256:9875:0000:0000:0000:0001,20000
2a02:c207:2268:3312:0000:0000:0000:0001,9001
2a02:c207:2268:7991:0000:0000:0000:0001,4433
2a02:c207:2274:3050:0000:0000:0000:0001,443
2a02:c207:3001:6426:0000:0000:0000:0001,443
2a02:c207:3002:8686:0000:0000:0000:0066,9001
2a02:c207:3003:0935:0000:0000:0000:0001,9001
2a02:c207:3003:1052:0000:0000:0000:0001,9001
2a02:c207:3005:0233:0000:0000:0000:0001,9001
2a02:c207:3005:1808:0000:0000:0000:0001,9050
2a02:c207:3006:5899:0000:0000:0000:0001,9001
2a02:c207:3016:9963:0000:0000:0000:0001,9001
2a02:c207:3017:0295:0000:0000:0000:0001,443
2a02:c500:0002:00f0:0000:0000:0000:5492,443
2a02:c500:0002:0110:0000:0000:8709:9001,9001
2a02:c500:0002:0110:0000:0000:a1e9:9201,9201
2a02:ed06:0000:0000:0000:0000:0000:0222,443
2a03:0f80:ed15:0158:0255:0212:0178:0002,8443
2a03:0f80:ed15:881e:0000:0000:0000:0001,9001
2a03:3b40:00fe:01e2:0000:0000:0000:0001,443
2a03:3d81:0000:00a0:0000:0000:0000:0055,9001
2a03:4000:0001:047e:0000:0000:0000:0443,443
2a03:4000:0002:00e5:0000:0000:0000:0001,9001
2a03:4000:0002:0ba4:88e9:0eff:fe89:3637,9001
2a03:4000:0005:00b1:14bb:a9ff:fe0f:70c3,8080
2a03:4000:0005:0152:0000:0000:0000:0000,443
2a03:4000:0005:0613:9872:48ff:fede:289d,443
2a03:4000:0005:065b:388a:15ff:fedc:30d6,9000
2a03:4000:0005:065b:388a:15ff:fedc:30d6,9100
2a03:4000:0006:0614:d803:40ff:fec3:832a,9000
2a03:4000:0006:0614:d803:40ff:fec3:832a,9100
2a03:4000:0006:102b:c457:f3ff:feb0:a6d0,9000
2a03:4000:0006:102b:c457:f3ff:feb0:a6d0,9100
2a03:4000:0006:10ca:0000:0000:0000:0001,9001
2a03:4000:0006:2388:df98:15f9:b34d:0443,443
2a03:4000:0006:3698:0000:0000:0000:11e8,9001
2a03:4000:0006:537c:0000:0000:0000:0004,9002
2a03:4000:0006:543b:0000:0000:0000:0443,443
2a03:4000:0006:543f:78b2:4fff:fe7b:fb6a,9001
2a03:4000:0006:5444:0000:0000:0000:0001,9001
2a03:4000:0006:56d8:041f:11ff:fed9:e96d,9001
2a03:4000:0006:724c:df98:15f9:b34d:0443,443
2a03:4000:0006:8161:282b:15ff:fe1d:ea8c,443
2a03:4000:0006:81b3:3817:fdff:feac:72a9,443
2a03:4000:0006:d009:2844:01ff:feec:de5e,9001
2a03:4000:0006:d042:5440:88ff:fedd:4ae5,9000
2a03:4000:0006:d042:5440:88ff:fedd:4ae5,9100
2a03:4000:0006:d0b2:2862:dcff:fe26:31fd,8895
2a03:4000:0006:e047:6494:62ff:fe3f:85b8,9000
2a03:4000:0006:e047:6494:62ff:fe3f:85b8,9100
2a03:4000:0006:f808:948b:b5ff:fe41:2238,4825
2a03:4000:0007:08f6:449e:faff:fe52:623f,9001
2a03:4000:0007:0dcc:14ac:f2ff:fea9:e4c7,9001
2a03:4000:0008:02a9:0000:0000:0000:0000,9001
2a03:4000:0008:03c1:0000:0000:0000:9001,9001
2a03:4000:0008:0503:048d:0bff:fe2a:1010,9001
2a03:4000:0008:061b:085e:b6ff:fefa:8752,9001
2a03:4000:0008:069a:74ab:8fff:fe06:a47a,443
2a03:4000:0009:0635:c48e:47ff:fea8:0490,443
2a03:4000:000a:0072:0000:0000:0000:1337,443
2a03:4000:000b:0d88:0000:0000:0000:11e8,46675
2a03:4000:000f:004c:e878:7fff:fe35:105d,443
2a03:4000:000f:0059:4898:6dff:fe3b:460a,9001
2a03:4000:000f:0512:8475:54ff:fefe:912d,9001
2a03:4000:000f:064f:5443:78ff:fe62:7ad8,9001
2a03:4000:000f:0992:98d8:54ff:fe3d:fc2b,4711
2a03:4000:0010:005a:e889:a0ff:fed2:e913,443
2a03:4000:0010:016b:78e6:28ff:fea6:9f18,9001
2a03:4000:0010:092a:8472:96ff:fefd:c680,9001
2a03:4000:0010:0e31:7871:61ff:fe26:4017,9001
2a03:4000:0013:07c3:dead:beef:ca1f:1337,443
2a03:4000:0015:0928:dead:beef:ca1f:1337,443
2a03:4000:0015:0928:dead:beef:ca1f:1337,444
2a03:4000:0017:001c:48cf:0cff:fe56:939b,443
2a03:4000:0017:0082:d4ac:5fff:fe6f:f2fe,9001
2a03:4000:0017:0098:0000:0000:cafe:6a7e,110
2a03:4000:0017:0688:b854:07ff:fe48:bdcb,9001
2a03:4000:0017:0a15:d4db:fbff:fef4:8b7b,9000
